,Crop2014,Acres,FID,County,PPIC_Regio,Crop_PPIC,Price,Rotations,AdjustedPr,FieldCropP,WaterConsu,SavedWater,SavedWat_1,TNC,Krat,Kitfox,Corridors,CPAD,TNC_Total,Krat_Total,Kitfox_Tot,Corridors_,CPAD_Total,geometry,outcome
22,Miscellaneous Grasses,157.57776888,4195,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,128700.08,4.61,726.43,34.42747259517637,49.25,100.0,100.0,0.0,100.0,77.60705117340001,157.57776888,157.57776888,0.0,157.57776888,"POLYGON Z ((-13295724.35909557 4253847.773426039 0, -13295723.82927446 4253444.835399806 0, -13295723.82931421 4253372.464623383 0, -13295730.37870077 4253373.43855324 0, -13295803.82311178 4253368.552653163 0, -13296621.77382035 4253365.292683369 0, -13296946.51714847 4253362.684738979 0, -13296997.88293364 4253363.999432183 0, -13297465.15295575 4253360.40284274 0, -13297528.20623099 4253361.720579783 0, -13297636.6918341 4253360.677562416 0, -13297686.90787498 4253364.19993274 0, -13297700.42315418 4253391.922563808 0, -13297702.34651136 4253801.022540327 0, -13297699.82012338 4253835.464864841 0, -13297697.39318593 4253846.915241178 0, -13297696.65842673 4253850.381399171 0, -13297683.94421458 4253854.293516238 0, -13297183.32032054 4253856.901688692 0, -13296553.82752709 4253852.373732752 0, -13295913.21965903 4253855.431608986 0, -13295742.52921978 4253851.596529463 0, -13295742.50918103 4253849.429712035 0, -13295726.47818166 4253849.077384204 0, -13295724.35909557 4253847.773426039 0))",63.946245432529395
23,Miscellaneous Grasses,145.10420364,3597,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,118512.42,4.61,668.93,31.702392856973592,0.0,100.0,100.0,0.0,100.0,0.0,145.10420364,145.10420364,0.0,145.10420364,"POLYGON Z ((-13293414.92571124 4212565.25486898 0, -13293434.79170978 4212558.759189718 0, -13293469.2262891 4212568.502725558 0, -13293653.3182023 4212630.211986701 0, -13293865.22239865 4212709.784978406 0, -13293956.60610385 4212755.25540313 0, -13293984.41863898 4212774.742931374 0, -13293984.41862734 4212812.093775884 0, -13293948.65976917 4213107.65822592 0, -13293942.03767569 4213180.73846941 0, -13293939.38901056 4213221.338874514 0, -13293939.38893223 4213235.955114707 0, -13293949.98413312 4213263.563551628 0, -13294371.14394853 4214083.726513159 0, -13294385.71240566 4214119.4577685 0, -13294397.63192716 4214145.444121291 0, -13294397.63197738 4214163.310013776 0, -13294383.06355221 4214171.430799226 0, -13293732.78221946 4214174.679053563 0, -13293723.51143391 4214168.182429527 0, -13293432.1428953 4213237.579031216 0, -13293426.84535592 4213193.73062483 0, -13293409.6281825 4213151.506366959 0, -13293410.95251491 4213039.450348389 0, -13293405.65495626 4212579.870273597 0, -13293414.92571124 4212565.25486898 0))",55.28373214282893
24,Miscellaneous Grasses,97.09944786,2446,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,79305.01,4.61,447.63,21.21439031672535,0.0,100.0,100.0,0.0,100.0,0.0,97.09944786,97.09944786,0.0,97.09944786,"POLYGON Z ((-13270396.17773969 4190354.72840782 0, -13271188.47059565 4190354.728447346 0, -13271188.4810886 4190355.593620412 0, -13271649.25895138 4190352.783625696 0, -13271654.82132968 4190359.5904019 0, -13271657.99992326 4190367.369602172 0, -13271666.74091884 4190808.84648154 0, -13271648.46423098 4190808.846501928 0, -13271193.92412604 4190807.105529863 0, -13271193.97446065 4190811.274762248 0, -13270398.49367013 4190807.874059935 0, -13270389.75261041 4190807.874145647 0, -13270375.91224403 4190803.482950845 0, -13270368.29738063 4190801.066979225 0, -13270361.14553689 4190797.17722636 0, -13270357.96703961 4190788.425375328 0, -13270369.88659952 4190363.480012605 0, -13270370.62547189 4190362.274427313 0, -13270372.27053737 4190359.590359341 0, -13270379.42225977 4190357.645530792 0, -13270396.17773969 4190354.72840782 0))",53.535731719454226
25,Miscellaneous Grasses,70.84132265,9936,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,57858.95,4.61,326.58,15.477505059169772,0.0,100.0,100.0,0.0,100.0,0.0,70.84132265,70.84132265,0.0,70.84132265,"POLYGON Z ((-13270198.38547011 4189370.903732757 0, -13270204.40241394 4189365.013700989 0, -13270663.25048611 4189369.283151289 0, -13271093.68505924 4189372.489646795 0, -13271120.16908262 4189393.590923863 0, -13271147.98150594 4189408.985867397 0, -13271154.17940794 4189413.232635925 0, -13271155.2657347 4189813.313132297 0, -13271144.55101026 4189820.464671066 0, -13270193.55683123 4189818.190168769 0, -13270198.38538816 4189379.006318557 0, -13270198.38547011 4189370.903732757 0))",52.5795841765283
26,Miscellaneous Grasses,70.7314242,194,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,57769.19,4.61,326.07,15.453334786709192,0.0,100.0,100.0,0.0,100.0,0.0,70.7314242,70.7314242,0.0,70.7314242,"POLYGON Z ((-13268652.6905571 4189364.641587683 0, -13269141.6596894 4189363.345193468 0, -13269151.19534968 4189364.641577748 0, -13269155.96321629 4189372.420010991 0, -13269157.45634267 4189380.74231012 0, -13269157.02276027 4189815.153694785 0, -13269155.4336354 4189826.82206554 0, -13269154.25812574 4189828.73957535 0, -13268247.42352341 4189836.545512137 0, -13268241.67855561 4189835.435512957 0, -13268239.07701791 4189825.000876602 0, -13268238.94731847 4189772.370605527 0, -13268240.00690467 4189382.791379568 0, -13268241.06650254 4189371.123705912 0, -13268252.21622249 4189366.730178542 0, -13268547.07392167 4189364.180540704 0, -13268652.6905571 4189364.641587683 0))",52.575555797784865
27,Miscellaneous Grasses,67.5132003,3815,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,55140.74,4.61,311.24,14.750501177708372,0.0,100.0,100.0,0.0,100.0,0.0,67.5132003,67.5132003,0.0,67.5132003,"POLYGON Z ((-13269215.53041429 4192333.448796127 0, -13269215.46914928 4192330.348802372 0, -13269212.66835459 4192332.194564458 0, -13269207.10586327 4192330.735758105 0, -13269205.51649912 4192327.33179764 0, -13269205.91390759 4192308.366574536 0, -13269206.7085667 4191995.204477554 0, -13269207.77958647 4191941.624042256 0, -13269208.41826245 4191909.675233685 0, -13269209.09253556 4191908.162546583 0, -13269216.64156464 4191904.758543367 0, -13269240.48075511 4191901.840992182 0, -13269499.1364856 4191905.244845523 0, -13269796.33225556 4191905.731046852 0, -13270190.4825986 4191905.731136882 0, -13270191.26895056 4192277.244567405 0, -13270187.69312597 4192284.052524162 0, -13270164.25110535 4192294.264449479 0, -13270157.49663792 4192303.503806617 0, -13270141.20659306 4192313.715857481 0, -13270123.3270462 4192318.578654048 0, -13270097.89857865 4192319.551226942 0, -13270015.65326334 4192319.551236881 0, -13269828.51529804 4192322.955179658 0, -13269651.44029222 4192326.169310906 0, -13269298.88687819 4192322.955155544 0, -13269244.05664122 4192323.441475924 0, -13269231.34239253 4192321.496281269 0, -13269222.60133094 4192318.092393785 0, -13269220.2173814 4192329.276912224 0, -13269215.53041429 4192333.448796127 0))",52.458416862951395
28,Miscellaneous Grasses,63.98895577,8422,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,52262.35,4.61,294.99,13.980369947346718,0.0,100.0,100.0,0.0,100.0,0.0,63.98895577,63.98895577,0.0,63.98895577,"POLYGON Z ((-13269300.97506374 4191883.723455104 0, -13269299.02054789 4191881.778381901 0, -13269296.60448327 4191881.778556368 0, -13269270.66247635 4191861.620131938 0, -13269246.54210281 4191842.877456991 0, -13269216.34583356 4191835.583471369 0, -13269210.78326584 4191829.748322333 0, -13269209.76527719 4191828.862361239 0, -13269208.39940835 4191822.454338623 0, -13269206.01544861 4191490.342218969 0, -13269204.7998288 4191390.668906777 0, -13269212.76991891 4191380.450743226 0, -13269217.93493599 4191370.725943442 0, -13269223.89494053 4191368.294644119 0, -13269232.63589729 4191365.863450913 0, -13269250.51535501 4191366.34971236 0, -13269287.46622417 4191380.450744807 0, -13269329.18483398 4191390.175623025 0, -13269749.15272452 4191500.553356804 0, -13270039.19668401 4191571.545811469 0, -13270155.52879054 4191597.209107939 0, -13270176.81719282 4191603.054025342 0, -13270184.61598239 4191603.638422801 0, -13270184.81095554 4191605.248830945 0, -13270186.20529353 4191616.76731257 0, -13270185.25156418 4191850.617674356 0, -13270182.80993584 4191850.64691516 0, -13270182.23214067 4191873.512016051 0, -13270178.65620198 4191880.319734996 0, -13270174.28565868 4191884.69610956 0, -13269972.04942454 4191885.668666084 0, -13269562.80931746 4191885.182250028 0, -13269322.43026602 4191885.668561249 0, -13269300.97506374 4191883.723455104 0))",52.33006165789112
29,Miscellaneous Grasses,60.90552847,10248,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,49743.99,4.61,280.77,13.306445879916398,0.0,100.0,100.0,0.0,100.0,0.0,60.90552847,60.90552847,0.0,60.90552847,"POLYGON Z ((-13293863.10331675 4215038.765525369 0, -13293845.09151349 4215027.070583854 0, -13293816.48447674 4215027.070608639 0, -13293774.10352153 4215027.070674516 0, -13293761.38934034 4215024.471814488 0, -13293735.96071484 4215017.974699317 0, -13293723.24654081 4215001.082230556 0, -13293720.06794021 4214981.590725555 0, -13293722.18704063 4214217.556902024 0, -13294136.45986516 4214213.658968022 0, -13294140.69808813 4214221.454926193 0, -13294144.93599978 4214231.849531487 0, -13294147.05520815 4215140.12150474 0, -13294146.75017451 4215142.552784015 0, -13293948.86686615 4215147.047033116 0, -13293944.68644994 4215131.025419679 0, -13293934.09127708 4215107.635441196 0, -13293917.13896546 4215073.850235088 0, -13293904.42467296 4215059.556489702 0, -13293885.35325806 4215051.759807431 0, -13293863.10331675 4215038.765525369 0))",52.21774097998606
30,Miscellaneous Grasses,56.7159429,3019,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,46322.18,4.61,261.46,12.391293014791255,0.0,100.0,100.0,0.0,100.0,0.0,56.7159429,56.7159429,0.0,56.7159429,"POLYGON Z ((-13267320.07282921 4192304.085209565 0, -13267318.48345323 4192276.853388484 0, -13267264.54394084 4192276.853441936 0, -13267267.09669257 4192018.154215651 0, -13267270.42599456 4191851.508206469 0, -13267270.57551109 4191844.017413737 0, -13267270.96046385 4191824.754156865 0, -13267275.04311161 4191819.7575481 0, -13267979.09519431 4191820.405911477 0, -13267979.09517211 4191828.834333601 0, -13267977.05325452 4191831.851495155 0, -13267979.09524077 4192014.912385187 0, -13267979.09527229 4192304.733661957 0, -13267970.61900341 4192307.327016747 0, -13267937.62060664 4192307.424883318 0, -13267937.64022293 4192308.423282482 0, -13267604.55441329 4192306.678741579 0, -13267320.07282921 4192304.085209565 0))",52.06521550246521
31,Miscellaneous Grasses,50.39784736,17229,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,41161.94,4.61,232.33,11.010743923072184,0.0,100.0,100.0,0.0,100.0,0.0,50.39784736,50.39784736,0.0,50.39784736,"POLYGON Z ((-13267309.83068594 4191371.270765211 0, -13267923.06527976 4191372.018213031 0, -13267923.10969418 4191375.784850854 0, -13267960.1120401 4191375.322720191 0, -13267977.32935564 4191375.322700683 0, -13267976.00496498 4191802.414073049 0, -13267973.43257234 4191806.349531156 0, -13267397.90354119 4191804.035008864 0, -13267268.0293921 4191804.035014303 0, -13267267.44985555 4191798.361943933 0, -13267271.01439563 4191389.02040427 0, -13267272.74748781 4191384.237244189 0, -13267282.01826093 4191376.133106476 0, -13267309.83068594 4191371.270765211 0))",51.8351239871787
32,Miscellaneous Grasses,34.79710646,5848,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,28420.19,4.61,160.41,7.602261579219252,0.0,100.0,100.0,0.0,100.0,0.0,34.79710646,34.79710646,0.0,34.79710646,"POLYGON Z ((-13257310.75334231 4200273.407793865 0, -13257752.6506872 4200269.367028173 0, -13257756.40314583 4200675.360927345 0, -13257750.68959524 4200679.093277048 0, -13257738.77000585 4200688.826438352 0, -13257734.00212022 4200699.532720036 0, -13257730.82362681 4200716.078836293 0, -13257730.82349041 4200731.677639344 0, -13257290.55010922 4200727.068459762 0, -13257287.89197645 4200316.036174092 0, -13257290.59231504 4200305.350865615 0, -13257299.33340831 4200290.751825003 0, -13257310.75334231 4200273.407793865 0))",51.26704359653654
33,Miscellaneous Grasses,33.6707859,8979,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,27500.28,4.61,155.22,7.356293512414515,0.0,100.0,100.0,0.0,100.0,0.0,33.6707859,33.6707859,0.0,33.6707859,"POLYGON Z ((-13244414.96803201 4206121.762694824 0, -13244410.72987897 4205708.886015401 0, -13244430.86082767 4205693.306007123 0, -13244526.21775392 4205693.306008848 0, -13244538.93197405 4205711.4826718 0, -13244571.77722378 4205707.587687648 0, -13244580.25331691 4205695.902697525 0, -13244886.45514981 4205689.411009627 0, -13244893.87168728 4205707.58762545 0, -13244885.39561292 4206116.569188537 0, -13244868.44324828 4206120.464266195 0, -13244445.6941511 4206129.552994292 0, -13244414.96803201 4206121.762694824 0))",51.226048918735756
34,Miscellaneous Grasses,33.06891028,14038,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,27008.7,4.61,152.45,7.225015758069789,0.0,100.0,100.0,0.0,100.0,0.0,33.06891028,33.06891028,0.0,33.06891028,"POLYGON Z ((-13293094.95021052 4214276.027094218 0, -13293708.41319049 4214270.829668744 0, -13293708.41331555 4214591.770990151 0, -13293235.8665703 4214599.567169409 0, -13293121.4383535 4214607.363471463 0, -13293093.89074127 4214607.363540103 0, -13293084.35501418 4214595.669103593 0, -13293087.53365558 4214300.714436492 0, -13293089.65267162 4214289.020378428 0, -13293094.95021052 4214276.027094218 0))",51.20416929301163
35,Miscellaneous Grasses,30.63027871,16441,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,25016.98,4.61,141.21,6.692321910115022,0.0,100.0,100.0,0.0,100.0,0.0,30.63027871,30.63027871,0.0,30.63027871,"POLYGON Z ((-13257871.0512486 4200569.9539282 0, -13257863.63459084 4200568.656324673 0, -13257857.80730867 4200574.496115664 0, -13257817.54541512 4200573.847273174 0, -13257809.06922998 4200567.358561133 0, -13257800.06330008 4200573.198291316 0, -13257794.76578132 4200582.931190968 0, -13257793.7448802 4200732.336251712 0, -13257764.03010936 4200732.0252691 0, -13257762.18542427 4200285.431178667 0, -13257762.54191791 4200269.276631599 0, -13258018.10214652 4200266.939744763 0, -13258017.92177558 4200273.382343107 0, -13258021.06184839 4200278.510214291 0, -13258022.38622538 4200345.017230912 0, -13258025.03501469 4200353.938827564 0, -13258038.12653604 4200359.081868931 0, -13258126.53881869 4200358.109708213 0, -13258183.3010356 4200364.482585531 0, -13258197.20733107 4200379.081813387 0, -13258210.45131241 4200392.869929803 0, -13258225.68189981 4200396.925147937 0, -13258233.1159852 4200403.155139355 0, -13258236.98357151 4200733.955355884 0, -13258234.92128133 4200736.954949807 0, -13257872.24342383 4200733.158017372 0, -13257875.81913274 4200602.397215593 0, -13257877.40835309 4200576.442627794 0, -13257871.0512486 4200569.9539282 0))",51.11538698501917
36,Miscellaneous Grasses,25.01732756,16198,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,20432.65,4.61,115.33,5.465799064468277,1.0,100.0,100.0,0.0,100.0,0.2501732756,25.01732756,25.01732756,0.0,25.01732756,"POLYGON Z ((-13285579.16397402 4224681.451957661 0, -13285949.33431937 4224683.890502749 0, -13285961.25402545 4224688.767671077 0, -13285964.56500269 4224692.0191146 0, -13285967.21383373 4224704.211919756 0, -13285965.22719099 4225049.681368917 0, -13285963.24059564 4225056.997352165 0, -13285959.26743305 4225057.810242609 0, -13285576.51517616 4225059.436052064 0, -13285563.93342616 4225059.435964191 0, -13285557.31135006 4225054.558639441 0, -13285560.62242655 4224698.521866514 0, -13285565.25785106 4224688.767696176 0, -13285579.16397402 4224681.451957661 0))",51.07763317741138
37,Miscellaneous Grasses,29.44908542,17286,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,24052.25,4.61,135.76,6.434031743624498,0.0,100.0,100.0,0.0,100.0,0.0,29.44908542,29.44908542,0.0,29.44908542,"POLYGON Z ((-13257281.42752521 4201220.620519266 0, -13257282.75191631 4200926.996676861 0, -13257288.04943806 4200924.563242987 0, -13257391.35287281 4200924.563237114 0, -13257407.90786539 4200924.563336701 0, -13257423.13853318 4200929.429900851 0, -13257432.24716898 4200932.086344722 0, -13257437.04466159 4200933.48540816 0, -13257439.304792 4200931.947592198 0, -13257443.00453412 4200929.429883574 0, -13257448.96440092 4200925.3744798 0, -13257452.87428732 4200925.055140517 0, -13257458.89736268 4200926.996610194 0, -13257468.16819105 4200930.240992551 0, -13257478.10124051 4200927.807676773 0, -13257482.05737186 4200923.446479556 0, -13257484.72325806 4200920.507773033 0, -13257491.34512834 4200907.530104589 0, -13257496.84186425 4200898.272692399 0, -13257496.93235319 4200894.021442153 0, -13257503.92703096 4200884.819272826 0, -13257517.83325477 4200866.163913784 0, -13257535.7126339 4200846.697567449 0, -13257544.98349245 4200835.342104372 0, -13257547.76947292 4200829.447820004 0, -13257552.26760674 4200819.931262773 0, -13257564.18729309 4200798.031676163 0, -13257567.48083605 4200791.861951892 0, -13257575.44470717 4200776.943139907 0, -13257590.01314292 4200755.854763002 0, -13257591.25824809 4200754.86011162 0, -13257616.50116744 4200742.066265897 0, -13257710.53376613 4200738.821891066 0, -13257742.33572898 4200736.944615101 0, -13257747.66266003 4200741.946819659 0, -13257748.27919211 4200748.555064469 0, -13257756.64724588 4201188.615527642 0, -13257753.57677106 4201214.942602735 0, -13257751.52301854 4201220.253525895 0, -13257736.35961471 4201223.865049364 0, -13257442.34228175 4201223.864978937 0, -13257293.21184853 4201222.682512524 0, -13257290.8252948 4201222.264967553 0, -13257281.42752521 4201220.620519266 0))",51.07233862393741
38,Miscellaneous Grasses,22.11496105,8489,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,18062.18,4.61,101.95,4.831684857561267,0.0,100.0,100.0,0.0,100.0,0.0,22.11496105,22.11496105,0.0,22.11496105,"POLYGON Z ((-13236245.77031672 4209437.005191131 0, -13236709.31097675 4209437.816831026 0, -13236717.91953292 4209443.499003191 0, -13236719.24397452 4209700.820707211 0, -13236718.58173156 4209710.561718859 0, -13236255.0411224 4209723.549721961 0, -13236238.4860507 4209712.996998526 0, -13236234.51281567 4209441.8755382 0, -13236245.77031672 4209437.005191131 0))",50.80528080959354
39,Miscellaneous Grasses,21.53879264,6275,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,17591.6,4.61,99.29,4.705620299237451,0.0,100.0,100.0,0.0,100.0,0.0,21.53879264,21.53879264,0.0,21.53879264,"POLYGON Z ((-13258002.56438074 4200746.932789187 0, -13258011.8352107 4200742.066282924 0, -13258273.23271536 4200745.797887724 0, -13258272.7424367 4200768.021191415 0, -13258276.42534656 4201221.395077123 0, -13258036.17072708 4201223.154517486 0, -13258009.84850046 4201221.431719016 0, -13257999.25334389 4201208.453715402 0, -13257999.25328869 4201164.652938499 0, -13258001.67240206 4200747.604990626 0, -13258002.56438074 4200746.932789187 0))",50.78427004987291
40,Miscellaneous Grasses,20.13830409,12047,Kern,KR,alfalfa-pasture,347.11453739999996,2.352941176,816.7400881,16447.76,4.61,92.84,4.399937441647748,0.0,100.0,100.0,0.0,100.0,0.0,20.13830409,20.13830409,0.0,20.13830409,"POLYGON Z ((-13251516.81849449 4196384.699420655 0, -13251516.81851964 4196281.274366274 0, -13251519.62583564 4196280.493286173 0, -13251522.64591542 4196277.323832858 0, -13251890.82973254 4196277.972378544 0, -13251892.41891819 4196281.864086262 0, -13251894.53796097 4196287.701611634 0, -13251918.9068875 4196300.673782861 0, -13251944.33549216 4196322.077940035 0, -13251945.92479116 4196326.61844062 0, -13251945.73894067 4196336.627452435 0, -13251947.09141117 4196336.620992932 0, -13251948.04386167 4196396.668891051 0, -13251941.15695906 4196473.206143957 0, -13251939.56754297 4196486.827148997 0, -13251942.11036819 4196494.490608264 0, -13251941.6648174 4196494.495310309 0, -13251942.21644225 4196505.637184467 0, -13251945.92469341 4196524.447400522 0, -13251940.62715189 4196535.473969819 0, -13251927.91292952 4196535.473961253 0, -13251912.0201469 4196536.122511164 0, -13251901.95458214 4196540.662968067 0, -13251897.71645429 4196551.689687743 0, -13251900.36529238 4196564.013567529 0, -13251900.36533232 4196569.851161364 0, -13251525.29466312 4196572.445642627 0, -13251518.93752266 4196570.499789375 0, -13251518.93762494 4196561.419059679 0, -13251519.36668866 4196508.357296782 0, -13251519.17179554 4196498.897952018 0, -13251517.91552714 4196437.933831515 0, -13251516.81849449 4196384.699420655 0))",50.7333229069413
