FID_Kern_fields,TNC,Kitfox,Krat,Corridors,CPAD
15587,100,100,100,0,100
15650,0,100,100,0,100
15664,0,100,100,100,78.66666667
15692,100,100,100,0,100
15702,0,100,100,0,83
15709,0,100,100,0,100
15721,0,100,100,0,100
15727,0,100,100,0,0
15730,0,100,100,0,100
15734,0,100,100,9,100
15740,0,100,97.33333333,0,100
15742,100,100,100,0,100
15751,0,100,100,0,100
15765,0,100,100,58.75,100
15792,0,100,100,0,100
15810,0,100,100,0,100
15815,0,100,0,0,100
15828,0,100,100,0,100
15882,0,100,100,0,100
15889,0,100,100,0,100
15890,0,100,100,0,100
15912,0,100,100,0,0
15914,100,100,100,0,100
15920,1,100,100,0,100
15927,0,100,100,0,100
15933,0,100,0,0,0
15945,0,100,100,0,79
15977,100,100,100,0,100
15983,0,100,100,0,0
15990,0,100,100,0,100
16105,0,100,100,0,100
16119,0,100,100,0,0
16127,0,100,0,0,0
16143,0,100,100,0,100
16144,100,100,100,0,100
16159,0,100,100,0,100
16165,0,100,100,0,0
16187,0,100,100,0,100
16197,0,100,100,0,0
16211,0,100,100,0,100
16220,0,100,100,0,100
16236,0,100,100,0,100
16245,0,100,100,0,100
16249,0,100,0,0,100
16251,100,100,100,0,100
16275,0,100,100,0,100
16279,100,100,100,0,100
16314,0,100,100,0,100
16318,0,100,100,0,0
16338,0,100,100,0,3.5
16339,0,100,100,0,0
16346,0,100,18,0,34
16356,0,100,100,0,100
16358,100,100,100,0,100
16361,44.5,100,100,0,100
16377,100,100,100,0,100
16387,0,100,100,0,10.5
16388,0,100,100,0,5
16403,0,100,100,0,0
16426,0,100,100,0,0
16436,0,100,100,0,100
16437,0,100,100,0,100
16453,100,100,100,0,100
16470,0,100,100,0,100
16475,100,100,100,0,100
16504,0,100,100,0,0
16508,0,100,100,45,100
16608,0,100,100,0,100
16626,0,100,100,0,100
16648,0,100,100,0,0
16649,0,100,100,0,100
16659,0,100,100,0,61
16764,0,100,100,0,47.66666667
16773,0,100,0,0,100
16782,0,100,100,0,100
16810,0,100,100,0,0
16815,0,100,100,0,0
16825,0,100,100,0,100
16845,0,100,100,0,100
16847,0,100,100,0,0
16849,0,100,100,0,0
16875,0,100,100,0,100
16888,0,100,100,0,0
16932,49.66666667,100,100,0,0
16933,0,100,100,0,0
16982,0,100,100,0,100
17022,100,100,100,0,100
17023,0,100,100,0,36
17033,0,100,100,0,100
17042,0,100,100,0,100
17052,0,100,100,0,0
17066,0,100,100,0,0
17075,100,100,100,0,100
17086,100,100,100,0,100
17090,0,100,100,0,13.5
17094,0,100,100,0,0
17103,0,100,100,0,0
17123,0,100,100,0,100
17137,0,100,100,0,100
17153,1,100,100,0,24
17167,0,100,100,0,0
17196,0,100,100,0,0
17202,0,100,100,0,0
17238,0,100,100,0,100
17246,0,100,100,0,0
17258,0,100,100,0,100
17261,25,100,100,0,100
17266,0,100,100,0,100
17289,0,100,100,0,100
17322,0,100,100,0,0
17324,0,100,100,0,100
17333,0,100,100,0,95
17340,0,100,100,0,39.33333333
17348,0,100,100,0,0
17359,0,100,100,0,0
17361,0,100,100,0,0
17420,100,100,100,0,100
17421,0,100,100,0,100
17433,0,100,100,0,0
17441,0,100,100,0,0
17520,0,100,100,0,0
17584,0,100,100,0,100
17597,0,100,98.5,0,100
17609,0,100,100,0,0
17643,0,100,100,0,100
17696,0,100,100,0,100
17699,0,100,100,0,0
17700,0,100,100,0,0
17733,0,100,100,0,0
17760,0,100,100,0,100
17762,100,100,100,0,100
17819,0,100,100,0,32
17821,56.75,100,100,0,100
17842,0,100,54,0,100
17853,0,100,0,0,100
17854,0,100,100,0,100
17874,0,100,100,0,100
17879,0,100,100,0,0
17908,0,100,100,0,100
17937,100,100,100,0,100
17953,0,100,100,0,55.5
17960,0,100,100,0,100
18013,0,100,100,100,100
18033,0,100,0,0,59
18036,0,100,100,0,0
18037,0,100,100,0,100
18048,0,100,100,0,100
18068,0,100,100,0,100
18094,0,100,100,0,100
18145,0,100,100,0,100
18170,0,100,100,0,100
18176,100,100,100,0,100
18181,0,100,100,0,100
18193,0,100,100,0,100
18232,0,100,100,0,100
18253,1,100,100,0,100
18260,0,100,100,0,100
18263,100,100,100,0,100
18285,0,100,100,0,100
18297,0,100,0,0,100
18301,0,100,100,0,100
18322,0,100,100,0,100
18365,0,100,0,0,100
18375,0,100,100,0,100
18381,0,100,100,0,100
18403,0,100,100,0,100
18408,0,100,100,0,100
18411,99.5,100,100,0,100
18414,0,100,100,0,0
18416,0,100,100,0,100
18450,0,100,100,0,100
18479,0,100,100,0,0
18482,0,100,100,0,100
18488,0,100,100,0,100
18496,0,100,100,0,100
18513,0,100,100,58.5,100
18515,0,100,100,0,77.66666667
18530,0,100,100,0,100
18569,0,100,100,0,100
18572,0,100,100,0,100
18579,0,100,0,0,100
18602,100,100,100,0,100
18608,0,100,100,0,100
18642,0,100,100,0,0
18653,0,100,100,0,100
6,0,100,100,0,0
12,0,100,100,0,100
16,0,100,100,0,99
19,0,100,21.5,0,0
22,0,100,54.66666667,0,100
24,0,100,100,0,0.5
28,0,100,83.5,0,0
30,0,100,100,0,100
32,47.5,100,0,0,0
51,0,100,0,0,100
60,0,100,0,0,64.75
62,0,100,0,0,100
68,0,100,0,0,100
73,0,100,100,99.5,1.5
75,0,100,1,0,100
76,0,100,28.5,10.5,100
79,0,100,100,99.5,100
87,0,100,0,0,39.5
89,9.333333333,100,100,0.5,100
92,0,100,100,0,0
96,0,100,0,0,100
98,0,100,100,0,100
99,0,100,100,0,65
100,0,100,100,48.5,96.5
102,0,100,100,0,100
108,0,100,100,0,100
113,0,100,100,0,100
114,0,100,100,0,100
121,0,100,0,0,100
134,0,100,100,0,100
136,64.8,100,0,0,100
137,0,100,100,0,100
141,0,100,0,0,100
142,0,100,100,0,100
148,0,100,100,0,100
151,0,100,100,26.33333333,100
153,0,100,95.5,0,0
155,0,100,0,0,100
164,0,100,100,1,100
169,0,100,0,0,100
179,0,100,100,0,15
182,0,100,0,0,0
183,0,100,100,0,100
191,0,100,100,100,96.5
199,0,100,100,0,0
200,0,100,100,0,52.66666667
201,0,100,0,0,58
205,8,100,100,20,100
206,0,100,100,0,0
210,1.5,100,0,0,85.33333333
212,0,100,100,0,100
214,0,100,0,0,0
223,0,100,0,0,100
229,0,100,65,0,100
232,0,100,100,100,68.4
241,0,100,100,0,100
246,0,100,0,0,100
254,0,100,100,0,100
262,0,100,100,0,100
263,0,100,0,0,100
265,0,100,100,0,0
266,0,100,0,0,100
273,0,100,0,0,92.5
278,0,100,100,0,100
283,0,100,0,0,100
286,0,100,0,0,100
289,0,100,0,0,100
297,0,100,0,0,100
301,0,100,100,0,99.5
304,0,100,100,0,0
310,0,100,100,0,0
313,0,100,100,0,100
317,0,100,100,40.5,0
329,0,100,100,0,100
332,0,100,0,0,100
333,0,100,100,0,100
334,0,100,100,0,100
339,0,100,100,10.33333333,0
344,0,100,100,0,100
354,0,100,100,0,0
358,0,100,0,0,100
359,0,100,100,0,100
374,0,100,100,0,57.5
381,0,100,0,0,100
387,0,100,100,0,100
390,0,100,0,0,4
392,0,100,100,99.5,0
393,0,100,0,0,100
394,0,100,100,0,100
398,0,100,100,100,100
403,0,100,100,100,100
404,0,100,100,0,100
406,0,100,100,0,100
407,0,100,100,0,100
408,0,100,0,0,100
412,0,100,100,40.5,100
429,0,100,100,0,54.33333333
431,0,100,100,82,55
441,0,100,0,0,47.66666667
447,0,100,0,0,94.5
448,1,100,100,0,100
449,0,100,100,100,0
451,0,100,0,0,100
454,0,100,100,0,0
465,0,100,100,0,0
468,0,100,100,0,100
473,0,100,100,0,23.5
474,0,100,100,0,0
482,0,100,0,0,0
483,0,100,100,0,0
492,0,100,100,0,7.666666667
498,0,100,100,0,100
503,0,100,100,0,0
504,0,100,100,100,100
507,0,100,100,100,0
509,0,100,100,0,100
510,0,100,100,0,0
513,0,100,0,0,100
515,0,100,100,0,0
518,0,100,0,0,100
519,0,100,100,4.5,100
520,0,100,0,0,0
522,0,100,0,0,100
528,100,100,100,0,100
529,0,100,100,0,0
532,0,100,0,0,66
533,0,100,100,0,100
534,2.5,100,100,0,12.5
540,100,100,100,0,100
541,0,100,100,0,0
543,0,100,0,0,100
554,100,100,100,0,100
558,0,100,0,0,100
559,56,100,0,0,32.5
560,0,100,100,0,100
563,0,100,100,0,100
571,0,100,100,0,53.5
575,0,100,100,0,88.5
579,0,100,0,100,100
581,0,100,100,24.5,100
598,0,100,100,8,100
600,0,100,100,0,64
601,0,100,0,0,0
603,0,100,100,0,100
612,1,100,0,0,100
614,0,100,0,0,100
617,0,100,100,0,0
618,97,100,0,0,100
626,100,100,0,0,100
630,0,100,63.75,0,100
634,0,100,100,0,0
640,27,100,0,0,42
641,0,100,100,0,100
644,60.2,100,100,0,100
645,0,100,0,0,100
648,31.33333333,100,0,0,19
658,0,100,81,0,0
665,0,100,1,32,100
668,0,100,100,0,100
670,0,100,100,0,47.66666667
674,0,100,100,23.5,0
675,0,100,100,0,0
682,0,100,0,0,100
686,0,100,100,0,100
698,4.5,100,100,0,100
703,0,100,100,0,100
710,0,100,100,2.5,0
718,0,100,100,0,30.5
720,0,100,0,0,88
721,0,100,100,0,100
722,0,100,100,0,98.5
724,0,100,0,0,100
726,0,100,100,100,0
741,0,100,100,0,100
747,0,100,100,0,0
749,0,100,100,0,15.5
750,0,100,100,0,34
759,100,100,100,0,100
765,0,100,0,0,0
767,0,100,100,45,100
769,43.66666667,100,0,0,40.2
770,0,100,100,0,100
772,0,100,100,0,0
778,0,100,86,0,100
779,0,100,100,0,100
780,0,100,100,0,100
781,0,100,100,0,100
782,0,100,0,0,94
790,0,100,0,0,15.33333333
794,0,100,100,0,100
797,0,100,100,0,0
805,0,100,0,0,70.66666667
806,81,100,0,100,100
822,0,100,100,0,100
824,2,100,0,0,64
827,0,100,100,0,100
838,0,100,100,100,100
841,0,100,100,0,100
845,0,100,0,0,100
846,100,100,100,14.33333333,100
854,0,100,100,0,25
862,100,100,100,0,0
866,0,100,100,100,100
870,0,100,100,0,0
875,0,100,100,7.5,100
876,0,100,100,0,100
877,0,100,100,0,100
878,0,100,100,0,0
882,0,100,0,0,100
892,0,100,0,0,100
900,0,100,0,0,0
902,0,100,0,0,100
907,0,100,100,98.5,0
918,0,100,100,0,100
919,0,100,100,0,95.5
920,93.5,100,100,0,0
921,0,100,100,44.66666667,53
924,0,100,0,0,100
935,56.66666667,100,100,0,100
939,0,100,100,0,100
947,0,100,100,0,0
948,0,100,100,0,15
954,0,100,100,99.5,0
956,0,100,100,0,100
957,0,100,0,0,100
963,0,100,97.5,0,100
966,0,100,0,0,100
967,0,100,32.66666667,0,0
972,0,100,100,0,100
978,63,100,0,0,100
980,0,100,100,100,100
984,0,100,100,0,100
987,0,100,100,0,100
1001,0,100,100,96,0
1004,0,100,100,100,100
1006,0,100,100,0,100
1012,0,100,0,0,100
1013,0,100,0,0,0
1019,0,100,100,0,97.5
1021,16,100,100,0,100
1027,0,100,0,0,100
1037,0,100,100,0,100
1042,0,100,0,0,23
1045,0,100,100,0,100
1047,0,100,100,0,100
1062,0,100,100,0,100
1067,0,100,100,0,0
1070,0,100,100,0,100
1072,0,100,100,59.66666667,100
1080,0,100,100,0,0
1083,100,100,100,0,100
1088,62,100,100,0,100
1093,0,100,100,100,100
1095,0,100,100,0,100
1096,0,100,0,0,0
1097,0,100,100,0,100
1100,0,100,100,5.666666667,100
1109,0,100,0,0,100
1111,0,100,100,0,100
1112,50.75,100,100,0,100
1114,0,100,0,0,100
1118,0,100,0,0,0
1122,0,100,100,0,100
1126,0,100,100,0,100
1136,0,100,100,0,0
1138,0,100,100,0,100
1142,0,100,100,100,100
1144,0,100,100,100,100
1150,0,100,100,0,100
1164,0,100,100,0,0
1166,100,100,100,0,100
1170,0,100,100,0,100
1173,0,100,0,0,98
1179,0,100,100,0,0
1182,0,100,0,0,53
1194,0,100,64.66666667,0,13
1196,0,100,100,0,0
1203,0,100,59.5,0,0
1205,0,100,100,100,0
1217,0,100,36.5,0,100
1231,0,100,100,0,100
1233,0,100,100,100,0
1238,0,100,27.66666667,0,100
1241,28,100,0,0,0
1242,0,100,100,0,100
1244,0,100,100,0,100
1248,0,100,100,100,79
1249,83.5,100,100,0,100
1250,0,100,100,0,100
1254,0,100,100,0,100
1258,100,100,100,0,100
1259,0,100,100,80,100
1260,0,100,100,0,100
1274,0,100,100,0,100
1275,0,100,0,0,100
1277,0,100,100,0,100
1278,0,100,0,0,0
1281,0,100,100,32,100
1283,0,100,100,0,0
1288,0,100,100,0,100
1289,100,100,100,0,100
1292,0,100,0,0,100
1293,0,100,100,0,100
1296,0,100,0,0,100
1298,0,100,100,0,100
1299,0,100,0,0,100
1321,0,100,0,0,75
1331,0,100,0,0,100
1336,0,100,0,0,100
1342,0,100,100,0,100
1344,0,100,100,0,100
1352,0,100,100,0,0
1353,0,100,94,0,100
1358,0,100,0,0,0
1363,0,100,100,0,0
1370,0,100,100,0,100
1378,0,100,0,0,100
1387,0,100,0,0,100
1390,0,100,100,0,0
1391,0,100,100,99,100
1395,0,100,100,0,0
1396,0,100,0,0,100
1400,0,100,100,0,100
1401,0,100,0,0,0
1402,0,100,100,100,0
1407,0,100,100,100,0
1412,0,100,100,0,100
1420,0,100,0,0,0
1434,0,100,100,0,0
1445,53,100,0,0,66.5
1450,0,100,100,0,0
1452,0,100,100,0,100
1453,0,100,0,0,100
1455,0,100,100,0,100
1457,0,100,100,0,65.66666667
1464,0,100,100,0,100
1465,0,100,100,0,0
1472,0,100,100,0,10.66666667
1475,0,100,100,0,0
1476,100,100,100,79,100
1480,0,100,100,0,100
1489,0,100,0,0,0
1498,0,100,0,0,100
1501,75,100,49,0,0
1502,0,100,0,0,100
1508,0,100,0,0,100
1512,0,100,0,0,100
1515,0,100,100,0,100
1520,0,100,100,0,100
1521,0,100,100,100,0
1527,0,100,0,0,100
1532,0,100,0,0,0
1534,0,100,100,0,100
1536,0,100,100,9,100
1538,0,100,100,8.333333333,100
1539,0,100,100,100,38
1548,0,100,100,0,100
1550,0,100,0,0,100
1554,0,100,100,100,0
1557,75.5,100,57,0,0
1562,0,100,97,0,0
1565,0,100,100,0,100
1569,0,100,100,0,100
1573,0,100,0,0,0
1578,0,100,100,7.5,100
1579,0,100,100,0,100
1582,0,100,100,0,0
1583,0,100,0,0,100
1585,0,100,0,0,100
1587,0,100,100,29.5,100
1589,0,100,2,0,100
1590,0,100,100,0,0
1606,0,100,0,0,0
1608,0,100,100,8,100
1617,0,100,100,0,100
1618,0,100,100,6,0
1620,0,100,98.5,0,0
1628,0,100,100,0,100
1629,0,100,100,0,72
1632,0,100,100,100,75.5
1643,0,100,100,0,100
1645,0,100,100,100,100
1671,0,100,100,0,100
1675,0,100,100,9,100
1679,0,100,100,0,100
1681,0,100,100,0,100
1687,0,100,100,100,0
1689,0,100,0,0,0
1709,0,100,100,0,14.66666667
1710,0,100,100,0,100
1716,0,100,100,0,0
1717,0,100,100,0,11.5
1721,0,100,100,0,100
1728,0,100,100,0,100
1738,0,100,100,0,49.66666667
1743,0,100,0,0,100
1748,0,100,100,0,0
1749,0,100,0,0,24.5
1755,0,100,100,0,100
1764,29.25,100,100,0,100
1772,32.66666667,100,100,0,100
1796,0,100,100,13.66666667,100
1797,0,100,100,0,100
1800,0,100,100,73.5,0.5
1802,0,100,0,0,100
1814,0,100,0,0,0
1825,100,100,100,0,100
1835,0,100,100,40,0
1836,0,100,100,0,0
1838,99.5,100,1,0,0
1839,0,100,0,0,100
1840,0,100,0,0,0
1846,0,100,100,100,100
1848,0,100,100,0,100
1854,0,100,100,0,90
1856,0,100,76,0,0
1860,0,100,0,0,100
1863,0,100,100,0,100
1865,0,100,0,0,0
1873,0,100,0,0,100
1876,0,100,100,0,100
1877,0,100,100,0,15
1885,0,100,0,0,100
1892,0,100,100,0,74.33333333
1893,0,100,100,0,100
1895,85.5,100,100,0,100
1897,0,100,100,33,100
1909,100,100,100,0,100
1913,0,100,0,0,100
1923,0,100,100,0,100
1924,0,100,100,0,0
1929,100,100,100,1,100
1930,0,100,100,0,100
1933,0,100,100,0,76.33333333
1937,0,100,0,0,0
1944,0,100,100,100,0
1947,100,100,100,0,100
1952,0,100,0,0,100
1960,0,100,53,0,100
1962,0,100,0,0,0
1967,0,100,100,0,100
1968,0,100,100,0,100
1971,0,100,100,100,100
1972,0,100,100,100,75.5
1983,0,100,0,0,100
1986,0,100,100,0,100
1989,0,100,100,0,0
2001,0,100,0,0,0
2003,0,100,0,0,100
2014,0,100,100,0,100
2020,0,100,0,0,100
2022,0,100,100,100,100
2024,0,100,100,0,13.5
2028,0,100,100,0,100
2031,22.5,100,0,0,0
2032,0,100,100,80.33333333,0
2034,0,100,100,0,0
2036,0,100,100,0,100
2039,0,100,0,0,100
2040,0,100,100,0,0
2042,4,100,0,0,0
2054,0,100,100,0,100
2059,0,100,100,0,100
2061,0,100,100,0,0
2065,0,100,0,0,100
2066,0,100,100,10.5,100
2067,100,100,100,0,100
2076,0,100,100,0,0
2077,0,100,100,0,0
2084,0,100,100,0,100
2090,100,100,100,0,100
2092,0,100,100,0,100
2097,0,100,100,0,100
2100,0,100,0,0,0
2107,0,100,100,0,0
2112,0,100,100,0,100
2116,0,100,0,0,100
2120,0,100,0,0,100
2121,0,100,100,0,100
2122,0,100,100,0,100
2128,0,100,0,0,0
2141,0,100,69.5,0,0
2145,0,100,100,0,100
2157,0,100,100,0,98.5
2160,0,100,100,0,100
2162,0,100,100,0,100
2163,0,100,0,0,100
2165,0,100,100,0,100
2166,0,100,100,0,0
2168,0,100,100,0,100
2178,92,100,0,0,0
2180,0,100,85,0,100
2181,0,100,100,0,0
2185,0,100,100,0,100
2196,30,100,100,0,48.33333333
2198,0,100,100,0,0
2204,0,100,100,0,0
2207,0,100,100,0,100
2209,0,100,0,0,14
2216,0,100,100,0,98.5
2219,0,100,100,0,0
2220,0,100,0,0,83.5
2221,0,100,100,0,100
2231,0,100,100,100,100
2248,0,100,0,0,100
2250,0,100,0,0,100
2251,0,100,0,0,99
2253,0,100,100,0,65.25
2260,0,100,100,0,0
2263,0,100,0,0,100
2272,0,100,100,98,0
2280,0,100,100,0,100
2283,19.5,100,100,0,100
2289,0,100,100,0,70
2292,0,100,0,0,100
2298,0,100,100,0,100
2306,0,100,100,90.5,72.5
2307,0,100,32,0,29
2308,0,100,100,100,0
2309,2.5,100,100,0,100
2310,0,100,0,0,100
2312,0,100,100,0,100
2320,0,100,100,0,19
2321,0,100,40,0,100
2325,0,100,100,0,0
2328,0,100,100,0,100
2335,0,100,100,0,100
2336,0,100,100,0,100
2344,0,100,0,0,100
2346,3,100,0,0,100
2347,0,100,100,0,13.5
2355,0,100,100,0,75
2357,0,100,100,0,0
2364,91.66666667,100,0,0,0
2379,0,100,100,0,0
2380,0,100,100,0,100
2381,0,100,0,0,0
2383,0,100,100,100,0.5
2386,0,100,0,0,100
2387,0,100,0,0,0
2390,0,100,100,13.66666667,100
2391,0,100,0,0,100
2392,0,100,100,0,0
2396,0,100,0,0,100
2412,0,100,0,0,100
2416,0,100,100,100,100
2431,93.5,100,0,0,100
2448,0,100,100,0,0
2450,0,100,0,0,100
2451,0,100,0,0,100
2462,0,100,100,0,100
2468,0,100,27.5,0,100
2481,0,100,100,54,0
2492,0,100,100,0,12.5
2495,0,100,100,0,100
2498,0,100,100,0,57.75
2514,0,100,100,0,97.5
2515,0,100,100,0,100
2517,83.33333333,100,57.66666667,0,0
2519,0,100,100,0,100
2520,0,100,0,0,100
2522,0,100,100,0,100
2523,0,100,100,0,18.33333333
2526,0,100,0,0,100
2527,0,100,100,0,0
2528,0,100,0,0,56.33333333
2529,0,100,0,0,0
2537,0,100,100,0,100
2548,0,100,100,0,100
2553,0,100,100,0,100
2565,0,100,100,100,0
2567,0,100,100,0,0
2568,0,100,0,0,100
2575,0,100,0,0,100
2579,0,100,100,0,0
2581,0,100,100,0,100
2586,0,100,100,0,100
2599,0,100,0,0,100
2605,0,100,0,0,100
2614,0,100,100,0,0
2616,0,100,0,0,100
2622,0,100,0,0,100
2626,0,100,3.666666667,0,0
2628,0,100,0,0,38.33333333
2658,0,100,0,0,100
2670,42.66666667,100,0,0,0
2678,0,100,0,0,0
2679,0,100,0,0,100
2685,96,100,0,0,0
2699,0,100,100,0,100
2705,0,100,100,0,100
2710,0,100,100,0,100
2717,0,100,100,0,40.33333333
2718,0,100,100,93,0
2719,0,100,100,0,10.33333333
2723,0,100,100,0,10.33333333
2725,0,100,100,0,52
2728,0,100,100,0,100
2731,0,100,0,100,100
2734,43.33333333,100,100,0.5,100
2737,0,100,0,0,100
2740,0.5,100,0,0,30.5
2742,0,100,89.5,0,62.75
2746,0,100,100,0,100
2754,0,100,100,16,100
2768,0,100,64.5,0,0
2772,0,100,100,0,100
2775,68.5,100,100,0,0
2778,100,100,0,0,96
2786,0,100,100,0,54
2789,0,100,0,0,100
2792,0,100,100,0,100
2795,0,100,100,0,100
2798,87,100,100,0,100
2800,0,100,100,0,100
2801,0,100,0,0,100
2805,0,100,100,0,0
2812,0,100,0,0,100
2815,0,100,100,36,100
2818,100,100,0,0,100
2819,100,100,100,0,100
2823,0,100,0,0,0.5
2829,0,100,100,0,100
2841,0,100,100,0,66.66666667
2850,0,100,100,0,0
2853,0,100,100,0,57.33333333
2855,0,100,100,0,100
2856,0,100,100,0,100
2861,0,100,100,100,100
2868,0,100,0,0,100
2870,0,100,100,0,100
2872,0,100,100,0,100
2883,0,100,0,0,43.5
2887,0,100,100,100,0
2889,0,100,100,36.33333333,100
2895,0,100,100,0,100
2896,0,100,100,0,100
2903,0,100,100,0,0
2904,0,100,100,0,100
2909,0,100,100,0,60.66666667
2910,0,100,0,0,100
2915,0,100,100,0,100
2919,0,100,100,0,100
2920,0,100,97.5,0,100
2921,100,100,100,0,100
2932,0,100,1,86,100
2933,0,100,100,0,100
2934,0,100,57,100,100
2935,0,100,100,0,100
2940,0,100,0,0,100
2946,0,100,0,0,100
2949,0,100,0,0,100
2954,0,100,100,0,100
2960,0,100,100,0,100
2963,0,100,100,0,100
2964,0,100,0,0,100
2968,0,100,100,0,100
2969,100,100,100,0,100
2978,0,100,100,0,100
2979,0,100,0,0,100
2981,100,100,100,1,100
2989,0,100,100,0,100
2992,64.33333333,100,100,0,0
2995,0,100,0,0,13
2996,0,100,0,0,100
2998,0,100,100,0,0
2999,0,100,0,0,100
3000,0,100,100,0,16
3007,0,100,0,0,100
3010,0,100,60.33333333,0,68.33333333
3011,0,100,100,77.5,100
3015,72,100,100,0,100
3016,0,100,100,0,9
3035,0,100,100,100,0
3038,0,100,0,0,100
3040,0,100,100,0,100
3041,0,100,100,0,100
3050,100,100,100,0,100
3055,0,100,100,0,0
3057,0,100,100,0,100
3059,0,100,100,0,100
3060,0,100,100,0,100
3066,0,100,100,0,100
3068,0,100,100,0,100
3069,0,100,100,0,100
3071,0,100,100,0,100
3077,0,100,0,0,100
3084,1,100,0,0,93
3088,0,100,0,0,100
3091,0,100,0,0,100
3092,31.5,100,0,0,42.25
3095,0,100,0,0,100
3111,0,100,100,0,0
3114,0,100,16.5,0,100
3118,0,100,100,100,0
3137,0,100,3,0,100
3154,0,100,100,100,0
3156,0,100,0,0,100
3157,100,100,100,0,100
3164,0,100,0,0,100
3180,43,100,0,0,0
3183,0,100,100,0,100
3184,0,100,100,0,0
3190,0,100,100,0,0
3194,0,100,0,0,100
3195,0,100,100,0,18.5
3200,0,100,100,100,0
3205,0,100,100,0,59.4
3208,0,100,0,0,100
3217,0,100,100,0,100
3219,0,100,23.66666667,0,100
3223,100,100,100,0,100
3225,0,100,100,0,0
3226,0,100,100,0,100
3227,0,100,0,0,0
3231,0,100,100,0,100
3234,0,100,0,0,100
3235,0,100,0.5,0,0
3238,0,100,100,0,0
3239,0,100,100,0,74
3249,0,100,100,0,0
3253,0,100,0,0,100
3261,0,100,100,86,0
3273,0,100,100,0,100
3283,0,100,100,0,0.5
3285,0,100,100,0,100
3286,0,100,100,99,100
3306,44.33333333,100,100,0,100
3313,0,100,0,0,100
3318,0,100,100,100,100
3319,0,100,100,0,91.5
3322,0,100,100,0,100
3329,0,100,100,46.75,100
3330,15,100,0,0,100
3337,0,100,0,0,100
3338,0,100,0,0,100
3351,0,100,100,0,100
3357,0,100,100,0,100
3369,0,100,100,0,100
3371,0,100,100,0,0
3373,0,100,100,0,0
3375,0,100,100,0,13
3378,0,100,100,68.5,100
3382,0,100,100,0,0
3383,59,100,0,0,97.5
3385,0,100,100,0,0
3386,0,100,100,0,0
3393,0,100,100,44.33333333,98
3394,0,100,100,0,100
3403,0,100,0,0,100
3404,0,100,0,0,100
3406,0,100,100,0,100
3409,0,100,100,100,100
3411,0,100,0,0,100
3413,0,100,100,0,97.5
3420,0,100,0,0,100
3424,0,100,100,0,100
3430,0,100,0,0,2
3432,0,100,0,0,100
3434,0,100,100,0,0
3438,17,100,0,0,0
3439,0,100,100,0,100
3443,0,100,0,0,100
3458,0,100,100,94,100
3460,0,100,0,0,95
3469,0,100,100,0,0
3471,0,100,0,0,100
3476,0,100,100,0,100
3483,0,100,37.25,0,100
3485,2,100,0,0,52
3486,0,100,100,0,21.33333333
3490,0,100,0,0,0
3497,0,100,100,0,0
3501,0,100,100,0,100
3513,0,100,100,0,86
3521,0,100,100,98,100
3523,59.4,100,100,0,100
3524,76,100,100,0,100
3526,0,100,100,0,100
3527,0,100,100,0,100
3530,100,100,100,1,100
3537,100,100,100,0,100
3540,100,100,100,0,100
3552,0,100,0,0,36.75
3559,0,100,0,0,0
3560,0,100,100,0,100
3561,0,100,100,0,100
3562,0,100,87.66666667,0,38.66666667
3567,34.5,100,100,0,100
3569,0,100,100,85,94
3570,0,100,0,0,43.5
3571,0,100,100,0,47
3572,57.75,100,100,0,100
3576,0,100,100,0,100
3587,0,100,0,0,100
3589,0,100,99.5,0,100
3596,0,100,100,0,0
3605,0,100,100,100,100
3611,0,100,0,0,100
3614,0,100,100,0,0
3617,0,100,100,0,100
3623,0,100,100,100,0
3626,0,100,100,0,100
3634,0,100,100,66,83.5
3643,0,100,100,0,0
3645,0,100,0,0,62.66666667
3648,0,100,100,100,92.5
3660,0,100,100,0,0
3664,0,100,100,0,5.5
3670,0,100,100,100,0
3671,0,100,100,6,100
3676,0,100,100,0,100
3677,0,100,0,0,100
3681,0,100,100,0,100
3683,0,100,0,0,100
3684,98.5,100,100,0,100
3686,0,100,0,0,100
3688,0,100,100,0,100
3691,0,100,100,100,0
3693,5.5,100,100,0,41
3697,0,100,100,0,0
3699,0,100,100,0,0
3700,0,100,100,100,100
3702,0,100,0,0,0
3703,0,100,71,13.5,0
3707,0,100,100,0,0
3709,0,100,0,0,100
3715,0,100,0,0,100
3718,0,100,100,0,100
3721,0,100,0,0,22
3728,0,100,100,0,0
3731,0,100,100,0,0
3732,0,100,0,0,100
3733,17.33333333,100,0,0,100
3742,0,100,0,0,100
3747,0,100,0,0,100
3751,0,100,100,0,0
3753,0,100,100,0,100
3772,0,100,100,0,100
3773,0,100,100,100,100
3780,0,100,100,0,0
3783,100,100,100,100,100
3791,96,100,100,0,0
3793,0,100,71.5,0,0
3802,0,100,100,0,0
3804,0,100,100,100,100
3816,0,100,100,0,100
3817,0,100,100,0,100
3818,0,100,0,0,100
3825,0,100,100,0,100
3826,0,100,100,0,0
3829,0,100,0,0,0
3831,0,100,100,100,0
3839,0,100,100,0,100
3843,45.66666667,100,100,0,100
3844,0,100,0,0,100
3847,0,100,0,0,100
3850,0,100,100,0,0
3852,0,100,100,100,100
3853,0,100,100,0,100
3860,0,100,0,0,100
3866,0,100,100,0.5,0
3880,0,100,0,0,100
3883,100,100,100,25,100
3884,0,100,0,0,100
